t,x,y,z,K11,K12,K13,K21,K22,K23,K31,K32,K33,D11,D12,D13,D21,D22,D23,D31,D32,D33
0.08601433572262043,0.07603690028190613,-0.11257541637695676,0.005,200.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
0.08701450241706951,0.07603690028190613,-0.11304549019393136,0.005,200.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
0.08801466911151859,0.07603690028190613,-0.11351556401090596,0.005,200.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
0.08901483580596767,0.07603690028190613,-0.11398563782788054,0.005,200.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
0.09001500250041675,0.07603690028190613,-0.11445571164485514,0.005,200.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
0.09101516919486581,0.07603690028190613,-0.11492578546182973,0.005,200.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
0.09201533588931489,0.07603690028190613,-0.11539585927880433,0.005,200.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
0.09301550258376397,0.07603690028190613,-0.11586593309577892,0.005,200.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
0.09401566927821303,0.07603690028190613,-0.1163360069127535,0.005,200.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
0.09501583597266211,0.07603690028190613,-0.1168060807297281,0.005,200.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
0.09601600266711119,0.07603690028190613,-0.1172761545467027,0.005,200.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
0.09701616936156027,0.07603690028190613,-0.11774622836367729,0.005,200.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
